,CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,CLV,Churn,RevenueAtRisk
956,13635.0,68,1,1071.03,2,1,3,213,Lost Customers,1071.03,0,0.0
957,13636.0,37,5,949.12,3,4,3,343,Loyal Customers,4745.6,0,0.0
958,13637.0,52,3,804.3,2,3,3,233,At Risk,2412.8999999999996,0,0.0
959,13638.0,16,1,122.64,4,1,1,411,Potential Loyalists,122.64,0,0.0
960,13639.0,74,1,1033.34,2,1,3,213,Lost Customers,1033.34,0,0.0
961,13642.0,216,1,312.28,1,1,2,112,Lost Customers,312.28,1,312.28
962,13643.0,31,3,519.44,3,3,2,332,Loyal Customers,1558.3200000000002,0,0.0
963,13644.0,16,4,2624.26,4,3,4,434,Loyal Customers,10497.04,0,0.0
964,13645.0,120,1,252.1,2,1,1,211,Lost Customers,252.1,1,252.1
965,13647.0,10,4,1648.1200000000001,4,3,3,433,Loyal Customers,6592.4800000000005,0,0.0
966,13649.0,257,2,346.6,1,2,2,122,Lost Customers,693.2,1,693.2
967,13650.0,17,6,1836.3400000000001,4,4,4,444,Champions,11018.04,0,0.0
968,13651.0,35,2,94.2,3,2,1,321,Potential Loyalists,188.4,0,0.0
969,13652.0,46,3,1095.08,3,3,3,333,Loyal Customers,3285.24,0,0.0
970,13654.0,43,6,2707.33,3,4,4,344,Loyal Customers,16243.98,0,0.0
971,13655.0,114,2,932.97,2,2,3,223,Lost Customers,1865.94,1,1865.94
972,13656.0,165,2,379.65,1,2,2,122,Lost Customers,759.3,1,759.3
973,13657.0,11,2,382.14,4,2,2,422,Potential Loyalists,764.28,0,0.0
974,13658.0,10,5,2639.17,4,4,4,444,Champions,13195.85,0,0.0
975,13659.0,206,2,1563.0,1,2,3,123,Lost Customers,3126.0,1,3126.0
976,13662.0,86,3,881.26,2,3,3,233,At Risk,2643.7799999999997,0,0.0
977,13663.0,179,1,189.47,1,1,1,111,Lost Customers,189.47,1,189.47
978,13666.0,60,3,84.65,2,3,1,231,At Risk,253.95000000000002,0,0.0
979,13667.0,149,1,299.05,1,1,1,111,Lost Customers,299.05,1,299.05
980,13668.0,3,21,6309.83,4,4,4,444,Champions,132506.43,0,0.0
981,13669.0,51,2,218.55,3,2,1,321,Potential Loyalists,437.1,0,0.0
982,13670.0,75,1,349.7,2,1,2,212,Lost Customers,349.7,0,0.0
983,13672.0,301,2,186.39000000000001,1,2,1,121,Lost Customers,372.78000000000003,1,372.78000000000003
984,13673.0,19,2,387.44,3,2,2,322,Potential Loyalists,774.88,0,0.0
985,13675.0,151,2,486.82000000000005,1,2,2,122,Lost Customers,973.6400000000001,1,973.6400000000001
986,13678.0,152,1,232.6,1,1,1,111,Lost Customers,232.6,1,232.6
987,13680.0,1,4,3719.12,4,3,4,434,Loyal Customers,14876.48,0,0.0
988,13681.0,18,4,827.83,4,3,3,433,Loyal Customers,3311.32,0,0.0
989,13682.0,187,1,59.5,1,1,1,111,Lost Customers,59.5,1,59.5
990,13684.0,286,1,65.13,1,1,1,111,Lost Customers,65.13,1,65.13
991,13685.0,3,7,3119.44,4,4,4,444,Champions,21836.08,0,0.0
992,13686.0,183,1,72.0,1,1,1,111,Lost Customers,72.0,1,72.0
993,13689.0,63,1,910.0,2,1,3,213,Lost Customers,910.0,0,0.0
994,13690.0,59,1,172.25,2,1,1,211,Lost Customers,172.25,0,0.0
995,13692.0,25,3,1488.32,3,3,3,333,Loyal Customers,4464.96,0,0.0
996,13694.0,4,50,65039.62,4,4,4,444,Champions,3251981.0,0,0.0
997,13695.0,31,15,2504.13,3,4,4,344,Loyal Customers,37561.950000000004,0,0.0
998,13697.0,39,1,151.3,3,1,1,311,Potential Loyalists,151.3,0,0.0
999,13699.0,155,1,308.58000000000004,1,1,2,112,Lost Customers,308.58000000000004,1,308.58000000000004
1000,13700.0,26,10,2248.63,3,4,4,344,Loyal Customers,22486.300000000003,0,0.0
1001,13703.0,318,1,99.5,1,1,1,111,Lost Customers,99.5,1,99.5
1002,13704.0,5,9,2308.06,4,4,4,444,Champions,20772.54,0,0.0
1003,13705.0,8,3,711.86,4,3,3,433,Loyal Customers,2135.58,0,0.0
1004,13706.0,303,1,330.79,1,1,2,112,Lost Customers,330.79,1,330.79
1005,13707.0,267,2,806.41,1,2,3,123,Lost Customers,1612.82,1,1612.82
1006,13708.0,271,1,285.33,1,1,1,111,Lost Customers,285.33,1,285.33
1007,13709.0,4,13,6307.650000000001,4,4,4,444,Champions,81999.45000000001,0,0.0
1008,13710.0,32,1,180.48,3,1,1,311,Potential Loyalists,180.48,0,0.0
1009,13711.0,219,2,252.06,1,2,1,121,Lost Customers,504.12,1,504.12
1010,13712.0,247,1,228.84,1,1,1,111,Lost Customers,228.84,1,228.84
1011,13715.0,281,5,1077.39,1,4,3,143,At Risk,5386.950000000001,1,5386.950000000001
1012,13716.0,269,1,138.28,1,1,1,111,Lost Customers,138.28,1,138.28
1013,13717.0,32,6,1445.01,3,4,3,343,Loyal Customers,8670.06,0,0.0
1014,13718.0,246,2,306.55,1,2,2,122,Lost Customers,613.1,1,613.1
1015,13719.0,15,5,1041.68,4,4,3,443,Champions,5208.400000000001,0,0.0
1016,13720.0,117,4,799.9,2,3,3,233,At Risk,3199.6,1,3199.6
1017,13721.0,36,1,524.14,3,1,2,312,Potential Loyalists,524.14,0,0.0
1018,13722.0,132,3,2375.41,2,3,4,234,At Risk,7126.23,1,7126.23
1019,13723.0,217,1,199.85000000000002,1,1,1,111,Lost Customers,199.85000000000002,1,199.85000000000002
1020,13725.0,50,8,1980.56,3,4,4,344,Loyal Customers,15844.48,0,0.0
1021,13726.0,39,2,1079.66,3,2,3,323,Potential Loyalists,2159.32,0,0.0
1022,13727.0,29,2,333.48,3,2,2,322,Potential Loyalists,666.96,0,0.0
1023,13728.0,37,6,1016.14,3,4,3,343,Loyal Customers,6096.84,0,0.0
1024,13730.0,136,2,752.6,2,2,3,223,Lost Customers,1505.2,1,1505.2
1025,13731.0,219,2,610.59,1,2,2,122,Lost Customers,1221.18,1,1221.18
1026,13732.0,28,1,491.86,3,1,2,312,Potential Loyalists,491.86,0,0.0
1027,13735.0,25,4,2883.54,3,3,4,334,Loyal Customers,11534.16,0,0.0
1028,13736.0,5,2,729.8,4,2,3,423,Potential Loyalists,1459.6,0,0.0
1029,13737.0,200,1,339.6,1,1,2,112,Lost Customers,339.6,1,339.6
1030,13739.0,18,1,216.9,4,1,1,411,Potential Loyalists,216.9,0,0.0
1031,13740.0,241,1,350.75,1,1,2,112,Lost Customers,350.75,1,350.75
1032,13741.0,72,3,668.4300000000001,2,3,2,232,At Risk,2005.2900000000002,0,0.0
1033,13742.0,17,12,3107.87,4,4,4,444,Champions,37294.44,0,0.0
1034,13743.0,3,7,1341.6,4,4,3,443,Champions,9391.199999999999,0,0.0
1035,13744.0,95,2,1080.52,2,2,3,223,Lost Customers,2161.04,1,2161.04
1036,13745.0,162,1,300.04,1,1,1,111,Lost Customers,300.04,1,300.04
1037,13747.0,374,1,79.6,1,1,1,111,Lost Customers,79.6,1,79.6
1038,13748.0,96,5,948.25,2,4,3,243,At Risk,4741.25,1,4741.25
1039,13750.0,54,5,1647.26,2,4,3,243,At Risk,8236.3,0,0.0
1040,13751.0,288,1,296.25,1,1,1,111,Lost Customers,296.25,1,296.25
1041,13752.0,124,6,1175.38,2,4,3,243,At Risk,7052.280000000001,1,7052.280000000001
1042,13753.0,288,1,741.26,1,1,3,113,Lost Customers,741.26,1,741.26
1043,13754.0,152,2,282.6,1,2,1,121,Lost Customers,565.2,1,565.2
1044,13755.0,4,9,2108.06,4,4,4,444,Champions,18972.54,0,0.0
1045,13756.0,2,14,5189.52,4,4,4,444,Champions,72653.28,0,0.0
1046,13758.0,12,7,3190.55,4,4,4,444,Champions,22333.850000000002,0,0.0
1047,13759.0,33,2,659.4100000000001,3,2,2,322,Potential Loyalists,1318.8200000000002,0,0.0
1048,13760.0,54,2,286.79,2,2,1,221,Lost Customers,573.58,0,0.0
1049,13761.0,50,2,1070.65,3,2,3,323,Potential Loyalists,2141.3,0,0.0
1050,13762.0,219,1,306.72,1,1,2,112,Lost Customers,306.72,1,306.72
1051,13763.0,63,1,1714.96,2,1,4,214,Lost Customers,1714.96,0,0.0
1052,13764.0,71,3,1519.42,2,3,3,233,At Risk,4558.26,0,0.0
1053,13767.0,2,37,17220.36,4,4,4,444,Champions,637153.3200000001,0,0.0
1054,13769.0,2,10,2796.51,4,4,4,444,Champions,27965.100000000002,0,0.0
1055,13771.0,64,4,2634.45,2,3,4,234,At Risk,10537.8,0,0.0
1056,13772.0,34,3,1122.63,3,3,3,333,Loyal Customers,3367.8900000000003,0,0.0
1057,13774.0,82,1,345.0,2,1,2,212,Lost Customers,345.0,0,0.0
1058,13777.0,1,33,25977.16,4,4,4,444,Champions,857246.28,0,0.0
1059,13778.0,103,1,178.7,2,1,1,211,Lost Customers,178.7,1,178.7
1060,13780.0,7,2,360.01,4,2,2,422,Potential Loyalists,720.02,0,0.0
1061,13781.0,251,1,127.84,1,1,1,111,Lost Customers,127.84,1,127.84
1062,13782.0,13,6,908.86,4,4,3,443,Champions,5453.16,0,0.0
1063,13784.0,10,11,2462.79,4,4,4,444,Champions,27090.69,0,0.0
1064,13786.0,367,1,230.4,1,1,1,111,Lost Customers,230.4,1,230.4
1065,13787.0,76,2,309.04,2,2,2,222,Lost Customers,618.08,0,0.0
1066,13790.0,4,1,348.79999999999995,4,1,2,412,Potential Loyalists,348.79999999999995,0,0.0
1067,13791.0,128,2,1516.0,2,2,3,223,Lost Customers,3032.0,1,3032.0
1068,13792.0,66,2,195.55,2,2,1,221,Lost Customers,391.1,0,0.0
1069,13798.0,1,57,37153.85,4,4,4,444,Champions,2117769.4499999997,0,0.0
1070,13799.0,117,2,688.86,2,2,3,223,Lost Customers,1377.72,1,1377.72
1071,13800.0,310,1,558.32,1,1,2,112,Lost Customers,558.32,1,558.32
1072,13801.0,67,1,324.8,2,1,2,212,Lost Customers,324.8,0,0.0
1073,13802.0,139,3,4599.42,2,3,4,234,At Risk,13798.26,1,13798.26
1074,13803.0,255,1,277.07,1,1,1,111,Lost Customers,277.07,1,277.07
1075,13804.0,31,7,2588.39,3,4,4,344,Loyal Customers,18118.73,0,0.0
1076,13805.0,52,2,924.5999999999999,2,2,3,223,Lost Customers,1849.1999999999998,0,0.0
1077,13806.0,64,1,256.38,2,1,1,211,Lost Customers,256.38,0,0.0
1078,13807.0,367,1,112.6,1,1,1,111,Lost Customers,112.6,1,112.6
1079,13808.0,6,5,1747.66,4,4,4,444,Champions,8738.300000000001,0,0.0
1080,13809.0,305,1,155.05,1,1,1,111,Lost Customers,155.05,1,155.05
1081,13810.0,29,3,1499.01,3,3,3,333,Loyal Customers,4497.03,0,0.0
1082,13811.0,184,3,814.5,1,3,3,133,At Risk,2443.5,1,2443.5
1083,13812.0,42,3,539.0,3,3,2,332,Loyal Customers,1617.0,0,0.0
1084,13813.0,40,4,1366.8600000000001,3,3,3,333,Loyal Customers,5467.4400000000005,0,0.0
1085,13814.0,92,2,1579.12,2,2,3,223,Lost Customers,3158.24,1,3158.24
1086,13815.0,22,4,4027.36,3,3,4,334,Loyal Customers,16109.44,0,0.0
1087,13816.0,24,2,571.6700000000001,3,2,2,322,Potential Loyalists,1143.3400000000001,0,0.0
1088,13817.0,29,2,382.98,3,2,2,322,Potential Loyalists,765.96,0,0.0
1089,13819.0,302,3,1140.35,1,3,3,133,At Risk,3421.0499999999997,1,3421.0499999999997
1090,13821.0,145,2,385.64,1,2,2,122,Lost Customers,771.28,1,771.28
1091,13822.0,6,2,632.0,4,2,2,422,Potential Loyalists,1264.0,0,0.0
1092,13823.0,19,2,957.66,3,2,3,323,Potential Loyalists,1915.32,0,0.0
1093,13824.0,33,5,1698.94,3,4,4,344,Loyal Customers,8494.7,0,0.0
1094,13826.0,176,1,189.5,1,1,1,111,Lost Customers,189.5,1,189.5
1095,13827.0,58,3,409.8,2,3,2,232,At Risk,1229.4,0,0.0
1096,13828.0,22,1,209.49,3,1,1,311,Potential Loyalists,209.49,0,0.0
1097,13831.0,16,6,2198.45,4,4,4,444,Champions,13190.699999999999,0,0.0
1098,13832.0,19,1,52.2,3,1,1,311,Potential Loyalists,52.2,0,0.0
1099,13833.0,159,1,383.85,1,1,2,112,Lost Customers,383.85,1,383.85
1100,13835.0,25,4,834.57,3,3,3,333,Loyal Customers,3338.28,0,0.0
1101,13837.0,212,2,266.59000000000003,1,2,1,121,Lost Customers,533.1800000000001,1,533.1800000000001
1102,13838.0,6,4,674.82,4,3,3,433,Loyal Customers,2699.28,0,0.0
1103,13841.0,253,1,85.0,1,1,1,111,Lost Customers,85.0,1,85.0
1104,13842.0,59,9,3385.62,2,4,4,244,At Risk,30470.579999999998,0,0.0
1105,13844.0,11,1,361.62,4,1,2,412,Potential Loyalists,361.62,0,0.0
1106,13845.0,65,1,312.98,2,1,2,212,Lost Customers,312.98,0,0.0
1107,13846.0,25,3,865.0600000000001,3,3,3,333,Loyal Customers,2595.1800000000003,0,0.0
1108,13848.0,92,3,1255.0,2,3,3,233,At Risk,3765.0,1,3765.0
1109,13849.0,52,2,1537.95,2,2,3,223,Lost Customers,3075.9,0,0.0
1110,13850.0,129,1,1595.48,2,1,3,213,Lost Customers,1595.48,1,1595.48
1111,13851.0,96,3,2651.46,2,3,4,234,At Risk,7954.38,1,7954.38
1112,13853.0,57,1,1090.1399999999999,2,1,3,213,Lost Customers,1090.1399999999999,0,0.0
1113,13854.0,9,25,8109.5199999999995,4,4,4,444,Champions,202738.0,0,0.0
1114,13856.0,169,3,388.5,1,3,2,132,At Risk,1165.5,1,1165.5
1115,13858.0,57,1,216.17000000000002,2,1,1,211,Lost Customers,216.17000000000002,0,0.0
1116,13859.0,326,1,201.16,1,1,1,111,Lost Customers,201.16,1,201.16
1117,13860.0,1,5,1245.9,4,4,3,443,Champions,6229.5,0,0.0
1118,13862.0,18,8,2209.36,4,4,4,444,Champions,17674.88,0,0.0
1119,13863.0,248,1,305.78,1,1,1,111,Lost Customers,305.78,1,305.78
1120,13865.0,58,4,501.56,2,3,2,232,At Risk,2006.24,0,0.0
1121,13866.0,74,1,145.67,2,1,1,211,Lost Customers,145.67,0,0.0
1122,13867.0,31,3,1005.09,3,3,3,333,Loyal Customers,3015.27,0,0.0
1123,13868.0,7,2,3192.54,4,2,4,424,Potential Loyalists,6385.08,0,0.0
1124,13869.0,123,4,3083.65,2,3,4,234,At Risk,12334.6,1,12334.6
1125,13870.0,2,8,2770.94,4,4,4,444,Champions,22167.52,0,0.0
1126,13871.0,23,13,6403.25,3,4,4,344,Loyal Customers,83242.25,0,0.0
1127,13873.0,120,3,389.6,2,3,2,232,At Risk,1168.8000000000002,1,1168.8000000000002
1128,13874.0,358,1,540.45,1,1,2,112,Lost Customers,540.45,1,540.45
1129,13875.0,54,5,1786.79,2,4,4,244,At Risk,8933.95,0,0.0
1130,13876.0,64,1,122.7,2,1,1,211,Lost Customers,122.7,0,0.0
1131,13877.0,86,1,117.24,2,1,1,211,Lost Customers,117.24,0,0.0
1132,13878.0,55,1,1271.57,2,1,3,213,Lost Customers,1271.57,0,0.0
1133,13880.0,21,13,3219.77,3,4,4,344,Loyal Customers,41857.01,0,0.0
1134,13881.0,4,20,17159.52,4,4,4,444,Champions,343190.4,0,0.0
1135,13882.0,3,5,1191.13,4,4,3,443,Champions,5955.650000000001,0,0.0
1136,13883.0,11,5,2674.48,4,4,4,444,Champions,13372.4,0,0.0
1137,13884.0,7,5,787.6,4,4,3,443,Champions,3938.0,0,0.0
1138,13885.0,189,2,506.8,1,2,2,122,Lost Customers,1013.6,1,1013.6
1139,13886.0,71,1,243.56,2,1,1,211,Lost Customers,243.56,0,0.0
1140,13887.0,204,1,349.55,1,1,2,112,Lost Customers,349.55,1,349.55
1141,13888.0,120,2,595.67,2,2,2,222,Lost Customers,1191.34,1,1191.34
1142,13889.0,93,1,416.90000000000003,2,1,2,212,Lost Customers,416.90000000000003,1,416.90000000000003
1143,13890.0,1,10,1883.81,4,4,4,444,Champions,18838.1,0,0.0
1144,13892.0,27,4,632.97,3,3,2,332,Loyal Customers,2531.88,0,0.0
1145,13893.0,298,1,821.1,1,1,3,113,Lost Customers,821.1,1,821.1
1146,13894.0,24,3,564.62,3,3,2,332,Loyal Customers,1693.8600000000001,0,0.0
1147,13895.0,28,4,2593.07,3,3,4,334,Loyal Customers,10372.28,0,0.0
1148,13897.0,50,1,311.16,3,1,2,312,Potential Loyalists,311.16,0,0.0
1149,13898.0,326,1,155.93,1,1,1,111,Lost Customers,155.93,1,155.93
1150,13899.0,16,2,388.52,4,2,2,422,Potential Loyalists,777.04,0,0.0
1151,13900.0,183,3,740.95,1,3,3,133,At Risk,2222.8500000000004,1,2222.8500000000004
1152,13901.0,72,5,2867.2000000000003,2,4,4,244,At Risk,14336.000000000002,0,0.0
1153,13904.0,37,2,332.64,3,2,2,322,Potential Loyalists,665.28,0,0.0
1154,13908.0,80,4,2369.55,2,3,4,234,At Risk,9478.2,0,0.0
1155,13911.0,57,9,2580.91,2,4,4,244,At Risk,23228.19,0,0.0
1156,13914.0,12,2,626.45,4,2,2,422,Potential Loyalists,1252.9,0,0.0
1157,13917.0,50,2,272.04,3,2,1,321,Potential Loyalists,544.08,0,0.0
1158,13918.0,50,2,1212.8400000000001,3,2,3,323,Potential Loyalists,2425.6800000000003,0,0.0
1159,13919.0,59,2,384.81,2,2,2,222,Lost Customers,769.62,0,0.0
1160,13922.0,352,1,172.25,1,1,1,111,Lost Customers,172.25,1,172.25
1161,13923.0,54,1,351.13,2,1,2,212,Lost Customers,351.13,0,0.0
1162,13924.0,2,6,1838.8500000000001,4,4,4,444,Champions,11033.1,0,0.0
1163,13925.0,93,4,678.25,2,3,3,233,At Risk,2713.0,1,2713.0
1164,13926.0,23,1,223.85000000000002,3,1,1,311,Potential Loyalists,223.85000000000002,0,0.0
1165,13927.0,75,1,348.99,2,1,2,212,Lost Customers,348.99,0,0.0
1166,13928.0,11,4,464.57,4,3,2,432,Loyal Customers,1858.28,0,0.0
1167,13929.0,169,2,842.65,1,2,3,123,Lost Customers,1685.3,1,1685.3
1168,13930.0,58,2,337.34,2,2,2,222,Lost Customers,674.68,0,0.0
1169,13931.0,96,2,1237.53,2,2,3,223,Lost Customers,2475.06,1,2475.06
1170,13932.0,295,1,307.4,1,1,2,112,Lost Customers,307.4,1,307.4
1171,13933.0,109,2,608.79,2,2,2,222,Lost Customers,1217.58,1,1217.58
1172,13934.0,264,1,922.1,1,1,3,113,Lost Customers,922.1,1,922.1
1173,13936.0,180,1,376.58,1,1,2,112,Lost Customers,376.58,1,376.58
1174,13937.0,169,1,158.85,1,1,1,111,Lost Customers,158.85,1,158.85
1175,13938.0,35,1,71.66,3,1,1,311,Potential Loyalists,71.66,0,0.0
1176,13939.0,23,3,568.55,3,3,2,332,Loyal Customers,1705.6499999999999,0,0.0
1177,13940.0,17,4,839.14,4,3,3,433,Loyal Customers,3356.56,0,0.0
1178,13941.0,22,5,5112.96,3,4,4,344,Loyal Customers,25564.8,0,0.0
1179,13946.0,79,3,561.57,2,3,2,232,At Risk,1684.71,0,0.0
1180,13947.0,65,1,90.60000000000001,2,1,1,211,Lost Customers,90.60000000000001,0,0.0
1181,13948.0,361,1,102.0,1,1,1,111,Lost Customers,102.0,1,102.0
1182,13949.0,3,6,2427.32,4,4,4,444,Champions,14563.920000000002,0,0.0
1183,13950.0,11,4,745.0600000000001,4,3,3,433,Loyal Customers,2980.2400000000002,0,0.0
1184,13951.0,176,3,674.45,1,3,3,133,At Risk,2023.3500000000001,1,2023.3500000000001
1185,13952.0,218,2,3251.071,1,2,4,124,Lost Customers,6502.142,1,6502.142
1186,13953.0,7,7,3515.68,4,4,4,444,Champions,24609.76,0,0.0
1187,13954.0,2,2,439.92,4,2,2,422,Potential Loyalists,879.84,0,0.0
1188,13955.0,154,2,322.96,1,2,2,122,Lost Customers,645.92,1,645.92
1189,13956.0,5,5,1019.27,4,4,3,443,Champions,5096.35,0,0.0
1190,13959.0,79,3,594.04,2,3,2,232,At Risk,1782.12,0,0.0
1191,13960.0,21,2,230.22,3,2,1,321,Potential Loyalists,460.44,0,0.0
1192,13962.0,22,2,169.54999999999998,3,2,1,321,Potential Loyalists,339.09999999999997,0,0.0
1193,13963.0,308,4,664.54,1,3,2,132,At Risk,2658.16,1,2658.16
1194,13967.0,146,1,80.7,1,1,1,111,Lost Customers,80.7,1,80.7
1195,13969.0,7,18,9024.17,4,4,4,444,Champions,162435.06,0,0.0
1196,13971.0,19,8,2758.26,3,4,4,344,Loyal Customers,22066.08,0,0.0
1197,13972.0,71,2,190.25,2,2,1,221,Lost Customers,380.5,0,0.0
1198,13973.0,287,1,264.7,1,1,1,111,Lost Customers,264.7,1,264.7
1199,13974.0,49,1,413.59000000000003,3,1,2,312,Potential Loyalists,413.59000000000003,0,0.0
1200,13975.0,31,6,2461.2400000000002,3,4,4,344,Loyal Customers,14767.440000000002,0,0.0
1201,13976.0,207,1,357.98,1,1,2,112,Lost Customers,357.98,1,357.98
1202,13978.0,15,2,196.79,4,2,1,421,Potential Loyalists,393.58,0,0.0
1203,13979.0,73,1,869.87,2,1,3,213,Lost Customers,869.87,0,0.0
1204,13980.0,60,1,200.14,2,1,1,211,Lost Customers,200.14,0,0.0
1205,13982.0,39,4,1871.81,3,3,4,334,Loyal Customers,7487.24,0,0.0
1206,13983.0,30,12,2603.43,3,4,4,344,Loyal Customers,31241.159999999996,0,0.0
1207,13984.0,27,5,920.51,3,4,3,343,Loyal Customers,4602.55,0,0.0
1208,13985.0,4,15,7060.13,4,4,4,444,Champions,105901.95,0,0.0
1209,13986.0,17,1,320.46,4,1,2,412,Potential Loyalists,320.46,0,0.0
1210,13988.0,20,6,4147.96,3,4,4,344,Loyal Customers,24887.760000000002,0,0.0
1211,13989.0,66,2,1266.08,2,2,3,223,Lost Customers,2532.16,0,0.0
1212,13990.0,213,1,311.3,1,1,2,112,Lost Customers,311.3,1,311.3
1213,13991.0,12,6,852.88,4,4,3,443,Champions,5117.28,0,0.0
1214,13992.0,30,1,76.8,3,1,1,311,Potential Loyalists,76.8,0,0.0
1215,13993.0,43,9,3466.36,3,4,4,344,Loyal Customers,31197.24,0,0.0
1216,13994.0,4,6,2274.14,4,4,4,444,Champions,13644.84,0,0.0
1217,13995.0,15,5,1393.69,4,4,3,443,Champions,6968.450000000001,0,0.0
1218,13999.0,10,12,3901.81,4,4,4,444,Champions,46821.72,0,0.0
1219,14000.0,211,1,635.66,1,1,2,112,Lost Customers,635.66,1,635.66
1220,14001.0,46,3,2043.0800000000002,3,3,4,334,Loyal Customers,6129.240000000001,0,0.0
1221,14002.0,134,2,529.73,2,2,2,222,Lost Customers,1059.46,1,1059.46
1222,14004.0,43,7,4582.64,3,4,4,344,Loyal Customers,32078.480000000003,0,0.0
1223,14005.0,10,5,2874.72,4,4,4,444,Champions,14373.599999999999,0,0.0
1224,14006.0,116,3,962.19,2,3,3,233,At Risk,2886.57,1,2886.57
1225,14009.0,198,2,695.61,1,2,3,123,Lost Customers,1391.22,1,1391.22
1226,14012.0,278,1,328.8,1,1,2,112,Lost Customers,328.8,1,328.8
1227,14013.0,110,3,473.02,2,3,2,232,At Risk,1419.06,1,1419.06
1228,14014.0,77,1,505.18,2,1,2,212,Lost Customers,505.18,0,0.0
1229,14015.0,53,1,917.34,2,1,3,213,Lost Customers,917.34,0,0.0
1230,14016.0,162,4,4341.21,1,3,4,134,At Risk,17364.84,1,17364.84
1231,14019.0,47,3,1421.6100000000001,3,3,3,333,Loyal Customers,4264.83,0,0.0
1232,14020.0,17,2,642.8,4,2,2,422,Potential Loyalists,1285.6,0,0.0
1233,14021.0,155,3,631.9,1,3,2,132,At Risk,1895.6999999999998,1,1895.6999999999998
1234,14022.0,225,1,440.0,1,1,2,112,Lost Customers,440.0,1,440.0
1235,14023.0,7,2,584.07,4,2,2,422,Potential Loyalists,1168.14,0,0.0
1236,14024.0,122,2,327.7,2,2,2,222,Lost Customers,655.4,1,655.4
1237,14027.0,61,1,104.82,2,1,1,211,Lost Customers,104.82,0,0.0
1238,14029.0,63,2,467.66,2,2,2,222,Lost Customers,935.32,0,0.0
1239,14030.0,18,8,2358.84,4,4,4,444,Champions,18870.72,0,0.0
1240,14031.0,7,19,17286.86,4,4,4,444,Champions,328450.34,0,0.0
1241,14032.0,2,11,2975.59,4,4,4,444,Champions,32731.49,0,0.0
1242,14034.0,22,3,648.89,3,3,2,332,Loyal Customers,1946.67,0,0.0
1243,14035.0,29,5,1428.02,3,4,3,343,Loyal Customers,7140.1,0,0.0
1244,14036.0,285,1,626.65,1,1,2,112,Lost Customers,626.65,1,626.65
1245,14037.0,176,2,147.20000000000002,1,2,1,121,Lost Customers,294.40000000000003,1,294.40000000000003
1246,14038.0,78,3,1560.38,2,3,3,233,At Risk,4681.14,0,0.0
1247,14039.0,33,1,152.2,3,1,1,311,Potential Loyalists,152.2,0,0.0
1248,14040.0,41,12,3560.32,3,4,4,344,Loyal Customers,42723.840000000004,0,0.0
1249,14041.0,266,1,141.41,1,1,1,111,Lost Customers,141.41,1,141.41
1250,14044.0,27,4,646.42,3,3,2,332,Loyal Customers,2585.68,0,0.0
1251,14045.0,109,4,1659.75,2,3,3,233,At Risk,6639.0,1,6639.0
1252,14046.0,284,1,154.99,1,1,1,111,Lost Customers,154.99,1,154.99
1253,14047.0,9,5,1308.6100000000001,4,4,3,443,Champions,6543.050000000001,0,0.0
1254,14048.0,305,1,409.93,1,1,2,112,Lost Customers,409.93,1,409.93
1255,14049.0,17,4,5578.72,4,3,4,434,Loyal Customers,22314.88,0,0.0
1256,14050.0,32,2,746.36,3,2,3,323,Potential Loyalists,1492.72,0,0.0
1257,14051.0,1,23,15610.390000000001,4,4,4,444,Champions,359038.97000000003,0,0.0
1258,14052.0,20,1,225.35999999999999,3,1,1,311,Potential Loyalists,225.35999999999999,0,0.0
1259,14053.0,124,2,260.25,2,2,1,221,Lost Customers,520.5,1,520.5
1260,14054.0,65,1,92.46000000000001,2,1,1,211,Lost Customers,92.46000000000001,0,0.0
1261,14055.0,106,1,725.6400000000001,2,1,3,213,Lost Customers,725.6400000000001,1,725.6400000000001
1262,14056.0,1,23,8152.71,4,4,4,444,Champions,187512.33,0,0.0
1263,14057.0,24,17,6211.66,3,4,4,344,Loyal Customers,105598.22,0,0.0
1264,14059.0,267,1,183.6,1,1,1,111,Lost Customers,183.6,1,183.6
1265,14060.0,5,19,6140.42,4,4,4,444,Champions,116667.98,0,0.0
1266,14062.0,10,12,10464.85,4,4,4,444,Champions,125578.20000000001,0,0.0
1267,14064.0,29,5,1334.34,3,4,3,343,Loyal Customers,6671.7,0,0.0
1268,14066.0,267,1,152.55,1,1,1,111,Lost Customers,152.55,1,152.55
1269,14067.0,64,2,374.7,2,2,2,222,Lost Customers,749.4,0,0.0
1270,14068.0,320,1,265.85,1,1,1,111,Lost Customers,265.85,1,265.85
1271,14071.0,4,8,1437.57,4,4,3,443,Champions,11500.56,0,0.0
1272,14073.0,32,1,151.04,3,1,1,311,Potential Loyalists,151.04,0,0.0
1273,14075.0,5,3,942.26,4,3,3,433,Loyal Customers,2826.7799999999997,0,0.0
1274,14076.0,129,1,118.67,2,1,1,211,Lost Customers,118.67,1,118.67
1275,14077.0,41,5,499.42,3,4,2,342,Loyal Customers,2497.1,0,0.0
1276,14078.0,102,6,1049.37,2,4,3,243,At Risk,6296.219999999999,1,6296.219999999999
1277,14079.0,125,1,375.1,2,1,2,212,Lost Customers,375.1,1,375.1
1278,14080.0,33,1,45.599999999999994,3,1,1,311,Potential Loyalists,45.599999999999994,0,0.0
